Function Discovery WS Discovery Provider Dll,c:\windows\system32\fdWSD.dll
Function Discovery WSD Scanner Proxy Dll,c:\windows\system32\WSDScanProxy.dll
Fusion 2.5,c:\windows\system32\sxs.dll
FWMDMCSP,c:\windows\system32\fwmdmcsp.dll
FwPolicyIoMgr DLL,c:\windows\system32\fwpolicyiomgr.dll
Game Controllers Default Sheets,c:\windows\system32\gcdef.dll
Game Mode Client,c:\windows\system32\gamemode.dll
GameBar Presence Writer Proxy,c:\windows\system32\GameBarPresenceWriter.proxy.dll
GameChat Overlay Extension,c:\windows\system32\GameChatOverlayExt.dll
GameChatTranscription,c:\windows\system32\GameChatTranscription.dll
GamePanelExternalHook.dll,c:\windows\system32\GamePanelExternalHook.dll
Games Explorer,c:\windows\system32\gameux.dll
GDI Client DLL,c:\windows\system32\gdi32full.dll,c:\windows\system32\gdi32.dll
GDIEXT Client DLL,c:\windows\system32\msimg32.dll
General Audio Resources,c:\windows\system32\mmres.dll
General Core Multimedia Resources,c:\windows\system32\CoreMmRes.dll
General Telemetry,c:\windows\system32\generaltel.dll
Geocommon,c:\windows\system32\Geocommon.dll
Geolocation Runtime DLL,c:\windows\system32\Geolocation.dll
Geolocation Service,c:\windows\system32\lfsvc.dll
Georgian (Ergonomic) Keyboard Layout,c:\windows\system32\kbdgeoer.dll
Georgian (MES) Keyboard Layout,c:\windows\system32\kbdgeome.dll
Georgian (Old Alphabets) Keyboard Layout,c:\windows\system32\kbdgeooa.dll
Georgian (QWERTY) Keyboard Layout,c:\windows\system32\kbdgeoqw.dll
Get Connected Wizards,c:\windows\system32\connect.dll
Get your Windows license,c:\windows\system32\EditionUpgradeManagerObj.dll
GMS Common,c:\windows\system32\DriverStore\FileRepository\lms.inf_amd64_0211af8a99c7a473\GmsCommon.dll,c:\windows\system32\DriverStore\FileRepository\lms.inf_amd64_de1f86bde40d17b4\GmsCommon.dll
gmsaclient.DYNLINK,c:\windows\system32\gmsaclient.dll
GPEdit,c:\windows\system32\gpedit.dll
GPTExt,c:\windows\system32\gptext.dll
Graphics Driver Install Helper,c:\windows\system32\DriverStore\FileRepository\nvdm.inf_amd64_8c0f80d0ac705bd2\DisplayDriverExt.dll
GraphicsPerfSvc,c:\windows\system32\GraphicsPerfSvc.dll
Group Policy Client,c:\windows\system32\gpsvc.dll
Group Policy Client API,c:\windows\system32\gpapi.dll
Group Policy Preference Client,c:\windows\system32\gpprefcl.dll
Group Policy Printer Extension,c:\windows\system32\gpprnext.dll
Grouping Helper Class,c:\windows\system32\Groupinghc.dll
HAL Extension for Intel(R) Low Power Subsystem DMA Controller,c:\windows\system32\DriverStore\FileRepository\halextintclpiodma.inf_amd64_4248298d1d286f55\HalExtIntcLpioDMA.dll,c:\windows\system32\HalExtIntcLpioDMA.dll
HAL Extension for PL080 DMA Controller,c:\windows\system32\HalExtPL080.dll,c:\windows\system32\DriverStore\FileRepository\halextpl080.inf_amd64_988377aa1b6f71d5\HalExtPL080.dll
Hardware Abstraction Layer DLL,c:\windows\system32\hal.dll
Hardware Video Migration Plugin,c:\windows\system32\migwiz\replacementmanifests\hwvid-migration-2\hwvidmigplugin.dll,c:\windows\system32\migration\hwvidmigplugin.dll
HASHTAGDS.DLL,c:\windows\system32\HashtagDS.dll
HBA API data interface dll for HBA_API_Rev_2-18_2002MAR1.doc,c:\windows\system32\hbaapi.dll
HDA driver COM file,c:\windows\system32\RtDataProc64.dll,c:\windows\system32\DriverStore\FileRepository\realtekservice.inf_amd64_dee6017264312540\RtDataProc64.dll,c:\windows\system32\DriverStore\FileRepository\realtekservice.inf_amd64_ee210dc8442077c3\RtDataProc64.dll
Hdcp Handler DLL,c:\windows\system32\HdcpHandler.dll
HealthAttestationCSP,c:\windows\system32\hascsp.dll
Hebrew Standard Keyboard Layout,c:\windows\system32\kbdhebl3.dll
HEIF DLL,c:\windows\system32\MSHEIF.dll
Hewlett-Packard Trigger Marketing Interface Library - 0.3.12.12 test,c:\windows\system32\spool\drivers\x64\3\hpcsat20.dll,c:\windows\system32\DriverStore\FileRepository\hpcm225u.inf_amd64_7bee1bc64a9ec4bf\hpcsat20.dll
HID Telephony Driver,c:\windows\system32\DriverStore\FileRepository\hidtelephonydriver.inf_amd64_0625ea10ec95dbe9\HidTelephony.dll,c:\windows\system32\drivers\UMDF\HidTelephony.dll
Hid User Library,c:\windows\system32\hid.dll
History Event Handler,c:\windows\system32\DriverStore\FileRepository\lms.inf_amd64_de1f86bde40d17b4\HistoryEventHandler.dll,c:\windows\system32\DriverStore\FileRepository\lms.inf_amd64_0211af8a99c7a473\HistoryEventHandler.dll
Hologram Compositor,c:\windows\system32\HologramCompositor.dll
Hologram Shell Runtime,c:\windows\system32\HoloShellRuntime.dll
Holographic Shell Host Extensions,c:\windows\system32\HoloSHExtensions.dll
HolographicExtensions,c:\windows\system32\HolographicExtensions.dll
HolographicRuntimes.DYNLINK,c:\windows\system32\HolographicRuntimes.dll
Home Networking Configuration API Client,c:\windows\system32\HNetCfgClient.dll
Home Networking Configuration Manager,c:\windows\system32\hnetcfg.dll
Home Networking Monitor DLL,c:\windows\system32\hnetmon.dll
HomeGroup Control Panel,c:\windows\system32\hgcpl.dll
HomeGroup Printing Support,c:\windows\system32\hgprint.dll
Host Changes Notification Service,c:\windows\system32\DriverStore\FileRepository\lms.inf_amd64_de1f86bde40d17b4\HostChangesNotificationService.dll,c:\windows\system32\DriverStore\FileRepository\lms.inf_amd64_0211af8a99c7a473\HostChangesNotificationService.dll
Host for SCM/SDDL/LSA Lookup APIs,c:\windows\system32\sechost.dll
Host Network Management,c:\windows\system32\NetMgmtIF.dll
Host Network Service,c:\windows\system32\HostNetSvc.dll
HP BiDi Components Installer,c:\windows\system32\spool\drivers\x64\3\cioum.dll,c:\windows\system32\DriverStore\FileRepository\hpcm225u.inf_amd64_7bee1bc64a9ec4bf\cioum.dll
HP Localization Plugin,c:\windows\system32\DriverStore\FileRepository\hpygid20_v4.inf_amd64_fd4a3895339facc6\amd64\hpygidres20.dll,c:\windows\system32\DriverStore\FileRepository\hpygid20_v4.inf_amd64_fd4a3895339facc6\amd64\hpUIMDDialog20.dll
Hp Missile API Module,c:\windows\system32\hpbmiapi.dll
HP PCL 3 Render,c:\windows\system32\DriverStore\FileRepository\hpcm225u.inf_amd64_7bee1bc64a9ec4bf\hpc3r165.dll,c:\windows\system32\spool\drivers\x64\3\hpc3r165.dll
HP PCL3GUI OCM,c:\windows\system32\DriverStore\FileRepository\hpygid20_v4.inf_amd64_fd4a3895339facc6\amd64\hpygiddrv20.dll
HP Settings,c:\windows\system32\spool\drivers\x64\3\hpcc6165.dll,c:\windows\system32\DriverStore\FileRepository\hpcm225u.inf_amd64_7bee1bc64a9ec4bf\hpcc3165.dll,c:\windows\system32\DriverStore\FileRepository\hpcm225u.inf_amd64_7bee1bc64a9ec4bf\hpcc6165.dll
HP SNP Low End Laser Resources Library,c:\windows\system32\spool\drivers\x64\3\hpmsl165.dll,c:\windows\system32\DriverStore\FileRepository\hpcm225u.inf_amd64_7bee1bc64a9ec4bf\hpmsl165.dll
HP Unified IO API,c:\windows\system32\DriverStore\FileRepository\hpcm225u.inf_amd64_7bee1bc64a9ec4bf\hpbuio64.dll,c:\windows\system32\spool\drivers\x64\3\hpbuio64.dll
hpbcfgre DLL,c:\windows\system32\spool\drivers\x64\3\hpbcfgre.dll,c:\windows\system32\DriverStore\FileRepository\hpcm225u.inf_amd64_7bee1bc64a9ec4bf\hpbcfgre.dll
hpboid Module,c:\windows\system32\hpboid.dll
hpboidPS Module,c:\windows\system32\hpboidps.dll
hpbpro Module,c:\windows\system32\hpbpro.dll
hpfxcomw.dll,c:\windows\system32\DriverStore\FileRepository\hpcm225u.inf_amd64_7bee1bc64a9ec4bf\hpfxcomw.dll,c:\windows\system32\spool\drivers\x64\3\hpfxcomw.dll
hpmdp165.dll,c:\windows\system32\spool\drivers\x64\3\hpmdp165.dll,c:\windows\system32\DriverStore\FileRepository\hpcm225u.inf_amd64_7bee1bc64a9ec4bf\hpmdp165.dll
hpmsn165.dll,c:\windows\system32\spool\drivers\x64\3\hpmsn165.dll,c:\windows\system32\DriverStore\FileRepository\hpcm225u.inf_amd64_7bee1bc64a9ec4bf\hpmsn165.dll
HPPDVQ01 DLL,c:\windows\system32\DriverStore\FileRepository\hpcm225u.inf_amd64_7bee1bc64a9ec4bf\hppdvq01.dll,c:\windows\system32\spool\drivers\x64\3\hppdvq01.dll
HrtfApo.dll,c:\windows\system32\HrtfApo.dll
HTML filter,c:\windows\system32\nlhtml.dll
HTTP netsh DLL,c:\windows\system32\nshhttp.dll
HTTP Protocol Stack API,c:\windows\system32\httpapi.dll
Https Data Source Library,c:\windows\system32\HttpsDataSource.dll
Human Interface Device Service,c:\windows\system32\hidserv.dll
Hv Loader Library,c:\windows\system32\hvloader.dll
Hydrogen Component,c:\windows\system32\HologramWorld.dll,c:\windows\system32\Hydrogen.dll
Hyper-V Compute Event Log Resource Dll,c:\windows\system32\vmcomputeeventlog.dll
Hyper-V Device Virtualization Library,c:\windows\system32\vmdevicehost.dll
Hyper-V Host Compute Service Client Library Event Log Resource Dll,c:\windows\system32\computelibeventlog.dll
Hyper-V Host Compute Service Core Client Library,c:\windows\system32\computecore.dll
Hyper-V Host Compute Service Library,c:\windows\system32\vmcompute.dll
Hyper-V Host Compute Service Storage Client Library,c:\windows\system32\computestorage.dll
Hyper-V Host Networking Service Client Library,c:\windows\system32\computenetwork.dll
Hyper-V Hypervisor User-Mode API Library,c:\windows\system32\WinHvPlatform.dll
Hyper-V Instruction Emulator User-Mode API Library,c:\windows\system32\WinHvEmulation.dll
Hyper-V Virtual Switch Driver Core Interface Library,c:\windows\system32\vmsifcore.dll
Hyper-V Virtual Switch Driver Interface Library,c:\windows\system32\vmsif.dll
Hyper-V Winsock2 Helper DLL,c:\windows\system32\wshhyperv.dll
IAccessible2 COM Proxy Stub DLL,c:\windows\system32\IA2ComProxy.dll
ICMP DLL,c:\windows\system32\icmp.dll
ICU Combined Library,c:\windows\system32\icu.dll
ICU Common DLL,c:\windows\system32\icuuc.dll
ICU I18N DLL,c:\windows\system32\icuin.dll
Identity Controls,c:\windows\system32\IdCtrls.dll
Identity Listener,c:\windows\system32\IdListen.dll
Identity Store,c:\windows\system32\IDStore.dll
IdtechHidMsr,c:\windows\system32\DriverStore\FileRepository\idtsec.inf_amd64_460cda06ef1d0c96\idtsec.dll
IE ActiveX Interface Marshaling Library,c:\windows\system32\ieproxy.dll
IE Migration Plugin,c:\windows\system32\iemigplugin.dll
IE plugin image decoder support DLL,c:\windows\system32\imgutil.dll
IE PNG plugin image decoder,c:\windows\system32\pngfilt.dll
IE Sysprep Provider,c:\windows\system32\iesysprep.dll
IEAK branding,c:\windows\system32\iedkcs32.dll
IEEE 802.1X supplicant library,c:\windows\system32\onex.dll
IEEE 802.1X supplicant UI library,c:\windows\system32\onexui.dll
IEEE-1284.4-1999 Run-time library (kernel),c:\windows\system32\HPZidr12.dll
IF Monitor DLL,c:\windows\system32\ifmon.dll
IFS Utility DLL,c:\windows\system32\ifsutil.dll
IFS Utility Extension DLL,c:\windows\system32\ifsutilx.dll
IGD Helper Class,c:\windows\system32\igdDiag.dll
igfxDH Module,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_33f5ee0bec51165d\igfxDH.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_2461d914696db722\igfxDHN.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_33f5ee0bec51165d\igfxDHN.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_f9f92cc42e038a12\igfxDH.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_f3a64c75ee4defb7\igfxDH.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_f9f92cc42e038a12\igfxDHN.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_f3a64c75ee4defb7\igfxDHN.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_a7428663aca90897\igfxDH.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_2461d914696db722\igfxDH.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_a7428663aca90897\igfxDHN.dll
igfxDI Module,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_33f5ee0bec51165d\igfxDIN.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_33f5ee0bec51165d\igfxDI.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_f9f92cc42e038a12\igfxDIN.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_f3a64c75ee4defb7\igfxDIN.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_a7428663aca90897\igfxDI.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_f3a64c75ee4defb7\igfxDI.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_a7428663aca90897\igfxDIN.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_2461d914696db722\igfxDI.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_2461d914696db722\igfxDIN.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_f9f92cc42e038a12\igfxDI.dll
igfxext Module,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_2461d914696db722\igfxexps.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_f3a64c75ee4defb7\igfxexps32.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_2461d914696db722\igfxexps32.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_33f5ee0bec51165d\igfxexps.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_f9f92cc42e038a12\igfxexps.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_33f5ee0bec51165d\igfxexps32.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_a7428663aca90897\igfxexps32.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_f3a64c75ee4defb7\igfxexps.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_f9f92cc42e038a12\igfxexps32.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_a7428663aca90897\igfxexps.dll
igfxLHM Module,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_33f5ee0bec51165d\igfxLHM.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_f3a64c75ee4defb7\igfxLHM.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_2461d914696db722\igfxLHM.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_a7428663aca90897\igfxLHM.dll,c:\windows\system32\DriverStore\FileRepository\cui_dch.inf_amd64_f9f92cc42e038a12\igfxLHM.dll
IIS Migration Plugin,c:\windows\system32\migwiz\replacementmanifests\microsoft-windows-iis-rm\iismig.dll,c:\windows\system32\migwiz\dlmanifests\Microsoft-Windows-IIS-DL\iismig.dll
Image Mastering API,c:\windows\system32\imapi.dll
Image Mastering API v2,c:\windows\system32\imapi2.dll
Image Mastering File System Imaging API v2,c:\windows\system32\imapi2fs.dll
Imaging Devices Shell Folder UI,c:\windows\system32\wiashext.dll
ImeSystrayMenu.DYNLINK,c:\windows\system32\InputMethod\SHARED\ImeSystrayMenu.dll
Implementation of client-side Consent UX API,c:\windows\system32\ConsentUxClient.dll
Implements settings for AppV.,c:\windows\system32\EnterpriseAppVMgmtCSP.dll
Implements settings for EnrollmentStatusPage policy tracking.,c:\windows\system32\Windows.Management.EnrollmentStatusTracking.ConfigProvider.dll
Implements settings for Secure Assessment Browser.,c:\windows\system32\Windows.Management.SecureAssessment.CfgProvider.dll
imtccac.dll,c:\windows\system32\IME\IMETC\applets\IMTCCAC.dll
imtcdic.dll,c:\windows\system32\IME\IMETC\applets\IMTCDIC.dll
imtcskf.dll,c:\windows\system32\IME\IMETC\applets\IMTCSKF.dll
ImTCTip.dll,c:\windows\system32\IME\IMETC\IMTCTIP.dll
In Proc server for managed servers in the Windows Runtime,c:\windows\system32\clrhost.dll
IndexedDbLegacy.DYNLINK,c:\windows\system32\IndexedDbLegacy.dll
Indexing Options,c:\windows\system32\srchadmin.dll
Indirect Displays Class Extension driver,c:\windows\system32\drivers\UMDF\IddCx.dll
In-proc COM object used by clients of CSC API,c:\windows\system32\cscobj.dll
In-proc Private Event Trace Logger,c:\windows\system32\InprocLogger.dll
In-Proc WinRT server for PasswordEnrollmentManager,c:\windows\system32\PasswordEnrollmentManager.dll
In-Proc WinRT server for Windows.Internal.PlatformExtension.DevicePickerExperience,c:\windows\system32\Windows.Internal.PlatformExtension.DevicePickerExperience.dll
In-Proc WinRT server for Windows.Internal.PlatformExtension.MiracastBannerExperience,c:\windows\system32\Windows.Internal.PlatformExtension.MiracastBannerExperience.dll
In-Proc WinRT server for Windows.Internal.PlatformExtensions.ConsentExperienceCommon,c:\windows\system32\ConsentExperienceCommon.dll
In-Proc WinRT server for Windows.Internal.PlatformExtensions.DragDropExperienceCommon,c:\windows\system32\DragDropExperienceCommon.dll
In-Proc WinRT server for Windows.Internal.PlatformExtensions.DragDropExperienceDataExchangeDelegated,c:\windows\system32\DragDropExperienceDataExchangeDelegated.dll
InputHost,c:\windows\system32\InputHost.dll
InputLocaleManager.DYNLINK,c:\windows\system32\InputLocaleManager.dll
InputSetting DLL,c:\windows\system32\input.dll
Install engine,c:\windows\system32\inseng.dll
Installers for for MOF files,c:\windows\system32\wbem\mofinstall.dll
InstallService,c:\windows\system32\InstallService.dll
InstallService Tasks,c:\windows\system32\InstallServiceTasks.dll
Intel Graphics Shader Compiler for Intel(R) Graphics Accelerator,c:\windows\system32\DriverStore\FileRepository\iigd_dch.inf_amd64_cc785abceae5772e\igc32.dll,c:\windows\system32\DriverStore\FileRepository\iigd_dch.inf_amd64_cc785abceae5772e\igc64.dll
Intel Indeo(R) Video YUV Codec,c:\windows\system32\iyuv_32.dll
Intel Microcode Update Library,c:\windows\system32\mcupdate_GenuineIntel.dll
Intel Network Kernel Debug Extensibility Module,c:\windows\system32\kd_02_8086.dll
Intel Optane Pinning API (OEM),c:\windows\system32\DriverStore\FileRepository\iastorac.inf_amd64_ecb9604542bb4ba6\Optane.dll,c:\windows\system32\Optane.dll,c:\windows\system32\DriverStore\FileRepository\iastorac.inf_amd64_77108672a20718cf\Optane.dll
Intel USB Network Kernel Debug Extensibility Module,c:\windows\system32\kd_0C_8086.dll
Intel(R) Capability Licensing Service Client Library,c:\windows\system32\DriverStore\FileRepository\iclsclient.inf_amd64_e3f9b958faa255f1\lib\iclsClientInternal.dll,c:\windows\system32\DriverStore\FileRepository\iclsclient.inf_amd64_34687bf44d0a152a\lib\iclsClientInternal.dll
Intel(R) Capability Licensing Service Client Library Wrapper,c:\windows\system32\DriverStore\FileRepository\iclsclient.inf_amd64_34687bf44d0a152a\lib\iclsClient.dll,c:\windows\system32\DriverStore\FileRepository\iclsclient.inf_amd64_e3f9b958faa255f1\lib\iclsClient.dll
Intel(R) Capability Licensing Service Proxy Library,c:\windows\system32\DriverStore\FileRepository\iclsclient.inf_amd64_e3f9b958faa255f1\lib\iclsProxyInternal.dll,c:\windows\system32\DriverStore\FileRepository\iclsclient.inf_amd64_34687bf44d0a152a\lib\iclsProxyInternal.dll
Intel(R) Capability Licensing Service Proxy Library Wrapper,c:\windows\system32\DriverStore\FileRepository\iclsclient.inf_amd64_34687bf44d0a152a\lib\iclsProxy.dll,c:\windows\system32\DriverStore\FileRepository\iclsclient.inf_amd64_e3f9b958faa255f1\lib\iclsProxy.dll
Intel(R) Dynamic Application Loader Host Interface DLL,c:\windows\system32\DriverStore\FileRepository\dal.inf_amd64_3f902faa7a5da85d\TEEManagement64.dll,c:\windows\system32\TEEManagement.dll,c:\windows\system32\DriverStore\FileRepository\dal.inf_amd64_209cf557f46bc8e3\JHI64.dll,c:\windows\system32\JHI64.dll,c:\windows\system32\JHI.dll,c:\windows\system32\DriverStore\FileRepository\dal.inf_amd64_209cf557f46bc8e3\TEEManagement64.dll,c:\windows\system32\TEEManagement64.dll,c:\windows\system32\DriverStore\FileRepository\dal.inf_amd64_3f902faa7a5da85d\JHI.dll,c:\windows\system32\DriverStore\FileRepository\dal.inf_amd64_209cf557f46bc8e3\JHI.dll,c:\windows\system32\DriverStore\FileRepository\dal.inf_amd64_3f902faa7a5da85d\JHI64.dll,c:\windows\system32\DriverStore\FileRepository\dal.inf_amd64_209cf557f46bc8e3\TEEManagement.dll,c:\windows\system32\DriverStore\FileRepository\dal.inf_amd64_3f902faa7a5da85d\TEEManagement.dll
